id,target
573,0.16854682544957564
574,0.03954164294977895
575,0.06492882957881853
576,0.2683099920918978
577,0.3708679796226963
578,0.08520964883243623
579,0.5304722438376603
580,0.4766583699398407
581,0.6424197704695472
582,0.1490470058308084
583,0.833749448546176
584,0.5513858391648465
585,0.17084410828911287
586,0.049715646489797066
587,0.08099801481995385
588,0.1351936480855114
589,0.006552242892823411
590,0.7427521373619782
591,0.007591217921956914
592,0.036603552185334114
593,0.15384190627426036
594,0.1683982979735072
595,0.10627224064137474
596,0.012176093002053806
597,0.24933693622430858
598,0.19118639018740116
599,0.5549509740149946
600,0.12173704221189206
601,0.5949736793776448
602,0.28369687384798137
603,0.04614277259663842
604,0.007194234063629405
605,0.07924678722710339
606,0.07055025613680072
607,0.3651867689723796
608,0.3924045874195231
609,0.4291089098785669
610,0.11804027662993978
611,0.04214826781232825
612,0.06101403053884829
613,0.023837416490429784
614,0.10915308668453227
615,0.7775400219394117
616,0.05331140190284305
617,0.12175880201764153
618,0.7303600845874189
619,0.05568967355999879
620,0.07770962331098395
621,0.09742631841144159
622,0.021969142222750537
623,0.1382122743292749
624,0.015851821461835888
625,0.5379211727745647
626,0.2089077361405497
627,0.2576141444545677
628,0.014822600197070523
629,0.4917374014042207
630,0.24125038627827847
631,0.24170681164519003
632,0.28581561477334194
633,0.4275634272493105
634,0.38449087675048277
635,0.06697805183777174
636,0.1235161813128704
637,0.3125827855458355
638,0.07437609299189857
639,0.20293996480136425
640,0.06048794597855342
641,0.11537664767629309
642,0.6602830304629617
643,0.0901324850869377
644,0.016248493579176616
645,0.11346683396595605
646,0.7924187956255649
647,0.08618591168395484
648,0.06049215735472266
649,0.03299914522081481
650,0.19950854686276606
651,0.12907849074482602
652,0.34061112757237805
653,0.11405311590465309
654,0.33089038852471675
655,0.25005174571399524
656,0.14809364224569527
657,0.10007889639439456
658,0.10007578616683936
659,0.3267300528647078
660,0.06543356587632751
661,0.17066338593460123
662,0.032966949902624124
663,0.0628238975469985
664,0.038455547807271666
665,0.11525299325982429
666,0.024263078183037398
667,0.15437550090948363
668,0.9302458404288996
669,0.2976990441673067
670,0.03219928494428691
671,0.16165589939659686
672,0.023491977293489716
673,0.03518136163884572
674,0.7116780372334625
675,0.15955950836128477
676,0.14352924329464142
677,0.12785957675096143
678,0.277247316247604
679,0.34587333274373466
680,0.21585712087115966
681,0.11135176875563997
682,0.27274038533089745
683,0.16715735565708043
684,0.06514085463045206
685,0.13562121078867384
686,0.5797188351259795
687,0.6892554954100875
688,0.1011219697618409
689,0.4375344154328849
690,0.008138075170555368
691,0.22474027585442685
692,0.04988550437588534
693,0.11386828731212578
694,0.0955387396802717
695,0.6603125073655935
696,0.20363675918431842
697,0.4193943455067854
698,0.777710088648995
699,0.7208076189822601
700,0.06530398069136002
701,0.29849701711639176
702,0.43243966135543704
703,0.3694311024757038
704,0.2106175105340408
705,0.07946308607666612
706,0.28066466052862904
707,0.13818953437479203
708,0.7083515004238093
709,0.12012521688465028
710,0.13129878499318978
711,0.1097244303935284
712,0.08048360307503909
713,0.32795656280493096
714,0.1698754676131769
715,0.2569979688256364
716,0.771237924498145
717,0.20066106006713014
718,0.24956880847335652
719,0.22632816333540504
720,0.21589086339889588
721,0.06634267700968494
722,0.12887017674918574
723,0.20580506603724044
724,0.09479167030608529
725,0.14944066129879663
726,0.568273013647417
727,0.35806717003339406
728,0.5829910982715433
729,0.17975136203709538
730,0.024917778525741383
731,0.058285601880705244
732,0.19029670218827655
733,0.2684382539152503
734,0.32756554941371724
735,0.2113837941334662
736,0.14321928278071153
737,0.01276379213633455
738,0.5374868458531478
739,0.5613441706310757
740,0.42376055606872304
741,0.16816446894626924
742,0.21309207476923664
743,0.3483087781052067
744,0.3125437970789473
745,0.1843754242959127
746,0.10270801027015469
747,0.13069607534636038
748,0.1107482872434896
749,0.45118322198788224
750,0.6597372042095457
751,0.039342660490705054
752,0.09835746084010376
753,0.4830992960669311
754,0.20746299086946582
755,0.872426175851459
756,0.385633932863799
757,0.6424569180336318
758,0.8954431840249572
759,0.14914753263417993
760,0.18155181785211044
761,0.08606741555940942
762,0.026297753436140745
763,0.06026009362310578
764,0.11179298680316255
765,0.1082528801887149
766,0.2617577905740516
767,0.17504925513045866
768,0.1147057087479319
769,0.3952219281527221
770,0.035568750319264215
771,0.060043939439688665
772,0.2085513034562269
773,0.38430585571421416
774,0.6184529911350773
775,0.06824142238132726
776,0.5197781122124799
777,0.6325316440054002
778,0.49065230020982525
779,0.04167740391823604
780,0.21989686008889178
781,0.007360866643264439
782,0.1150948123382638
783,0.024699827062473215
784,0.1332933519118943
785,0.07630729941896798
786,0.3443603594171329
787,0.4746151024421005
788,0.22936362581975545
789,0.36462436619437677
790,0.04045581486815114
791,0.3920400726662128
792,0.890288798540109
793,0.6355367129735561
794,0.05134188588630002
795,0.11277707159077416
796,0.03770691698834799
797,0.4660804224253528
798,0.04314782760429171
799,0.030078903755415387
800,0.4144439850514969
801,0.21834478867144513
802,0.43070374376106285
803,0.35840804636425444
804,0.818117747683042
805,0.5077216307424457
806,0.14131196936010698
807,0.045849492173972405
808,0.2896486484818506
809,0.08531443649212332
810,0.24682273505499036
811,0.5379706507309204
812,0.23803221246313225
813,0.02969335206785899
814,0.5367621760054339
815,0.7715634348792445
816,0.11307238257997788
817,0.19191956314203076
818,0.2574526720272747
819,0.5134659860623908
820,0.5376812829180585
821,0.24631270802174524
822,0.10344112256725756
823,0.8474576809003661
824,0.02688772772436553
825,0.3877226548377168
826,0.13108562001311871
827,0.5072773613536856
828,0.7829218933699447
829,0.21788345860521377
830,0.1981188544225456
831,0.08408277352114114
832,0.022658926457245696
833,0.297126499997678
834,0.5545565495473807
835,0.0802966638094774
836,0.18223528810387768
837,0.20020208562588068
838,0.06469989249248174
839,0.351255355604083
840,0.39238858270638577
841,0.048823479870304685
842,0.4316168626525224
843,0.217116594763137
844,0.16788464104852793
845,0.08792451797162598
846,0.18693322666871595
847,0.10749334285045573
848,0.26042636463852864
849,0.014029355346482114
850,0.06146297707268306
851,0.09293083511954507
852,0.023454829905541333
853,0.09086118222423305
854,0.1288426497426198
855,0.037226623272631425
856,0.6184456922990402
857,0.47556232027873135
858,0.3787795262140163
859,0.08416645998442057
860,0.05317749804318042
861,0.11290653805293664
862,0.6091137769870563
863,0.6491430955512446
864,0.546891083739522
865,0.17353553728875507
866,0.8619654417640749
867,0.5974852281791357
868,0.03112929390002347
869,0.1562669442393786
870,0.6183019226573013
871,0.059770733427588145
872,0.263544836355883
873,0.006450575453383411
874,0.6066549881733622
875,0.07635954200299733
876,0.18985090693331327
877,0.21517676941553684
878,0.3953770672537589
879,0.1151031174083657
880,0.17295736847434298
881,0.2003995345589468
882,0.1698187074035281
883,0.01146070701791206
884,0.7454862037695883
885,0.15357813292194852
886,0.441029395781719
887,0.0397847666710586
888,0.2681164446982385
889,0.03317076767472465
890,0.5924416660242403
891,0.8081427939872334
892,0.03148310855763121
893,0.6623420388298892
894,0.5278394329783686
895,0.40389460431826224
896,0.1004062740361902
897,0.5994674232479567
898,0.3206955783741314
899,0.7486848830237739
900,0.7472402424265545
901,0.6340240723338023
902,0.3813272652045171
903,0.11285517511892408
904,0.18429835862252683
905,0.3528460805746944
906,0.7754424766009763
907,0.12603070293373844
908,0.11004965324108272
909,0.6342486244509671
910,0.027356038258825807
911,0.03487640353687556
912,0.08776959741779881
913,0.16078239535556046
914,0.5619207206018706
915,0.7600463703306601
916,0.7358947028522969
917,0.23342837227810237
918,0.6304553163512758
919,0.19237234205478151
920,0.04038312827476532
921,0.7363212787977161
922,0.5947322410640885
923,0.47629327280581163
924,0.05025961656129978
925,0.316506316462565
926,0.17659602159252
927,0.13142721853241943
928,0.16237760541283058
929,0.7104965793612615
930,0.06357848680806853
931,0.41020747359389237
932,0.16215741586628268
933,0.572090859785874
934,0.03624758424156021
935,0.08794756762971921
936,0.0755206092961877
937,0.021945434642489582
938,0.7864542809053923
939,0.5290315926401218
940,0.1911997959926464
941,0.056190098143294676
942,0.10589356682582075
943,0.04500342896920235
944,0.6288093435388402
945,0.21819112133566784
946,0.29367847183174034
947,0.5071326090225559
948,0.22655743825626315
949,0.6019779430533132
950,0.08682431494357629
951,0.028904856266922296
952,0.04254399440028188
953,0.42366618913334586
954,0.1622618591434712
955,0.08673929123205543
956,0.43814473749161914
957,0.23527537362761686
958,0.03874312308531007
959,0.039064462903646374
960,0.18494618974160462
961,0.13647792452715918
962,0.23481928281567235
963,0.12625491356375382
964,0.11475477159460082
965,0.24922050445326552
966,0.47230661437455446
967,0.23862442324765365
968,0.06640542266204709
969,0.5443141398700395
970,0.2249137335925853
971,0.5562558450543335
972,0.105813563196592
973,0.5889164437322211
974,0.056646946507858176
975,0.1796909553712146
976,0.09371592863381721
977,0.29574221665960493
978,0.050132257977069765
979,0.12282635601805593
980,0.0485299987820665
981,0.752598767483385
982,0.013120486451034903
983,0.1096420044529167
984,0.8331908231400974
985,0.16796940150246564
986,0.15081463620081428
987,0.2681594954753361
988,0.1572742893847641
989,0.12125168233101223
990,0.04468744888516495
991,0.21296006314968194
992,0.03506403542411504
993,0.013813759094462148
994,0.4873906862493641
995,0.1167794787253374
996,0.7942155035975287
997,0.2834061015161367
998,0.18566734857878517
999,0.038285248427259604
1000,0.43489471280329267
1001,0.0643763238214693
1002,0.1306750778943288
1003,0.13983132118403263
1004,0.7672926407384224
1005,0.19783551024241153
1006,0.26161132234001444
1007,0.013879640924052477
1008,0.18451334990044918
1009,0.15078030323426952
1010,0.02893810004558366
1011,0.2636354890052719
1012,0.12112430240730786
1013,0.7808150425405003
1014,0.35741975468911497
1015,0.1755125270292956
1016,0.23037589981371467
1017,0.1711932377782091
1018,0.20860131184042882
1019,0.9234240246826431
1020,0.6065925234515218
1021,0.34003239432854926
1022,0.3602645458133899
1023,0.14626765062563082
1024,0.014301937162780056
1025,0.23579285112908266
1026,0.3326712828528706
1027,0.45718946700037844
1028,0.04030373850435169
1029,0.15950685842839094
1030,0.06878542913747855
1031,0.10180893188257328
1032,0.04418730494955523
1033,0.03417135530258746
1034,0.05875788128064785
1035,0.04789470397560787
1036,0.28887762510088505
1037,0.18683198577165283
1038,0.12615729910717047
1039,0.5448758115476997
1040,0.1444227016607177
1041,0.6859365231594731
1042,0.2932416448517492
1043,0.46207781530332676
1044,0.10949229025978209
1045,0.10773528307589486
1046,0.14042848375204162
1047,0.012940292974202685
1048,0.204209159904948
1049,0.19307979677885517
1050,0.272839579339963
1051,0.5703206573281757
1052,0.489632869610206
1053,0.536142053215917
1054,0.25324458943754663
1055,0.736720878993878
1056,0.09599945937458906
1057,0.05686271501006808
1058,0.062445036918375815
1059,0.16230520618429545
1060,0.10707750275142906
1061,0.12537436800359686
1062,0.12154749944705735
1063,0.05420423467342072
1064,0.036968616242039
1065,0.32868072215462946
1066,0.13817476532962567
1067,0.023054649568008043
1068,0.5227917410460985
1069,0.05918530534379776
1070,0.8281226839190662
1071,0.057781788584810284
1072,0.03900864667048039
1073,0.013289729968850493
1074,0.19997668103865818
1075,0.06055765995770004
1076,0.44615054490283657
1077,0.19936276672959616
1078,0.5374209713705045
1079,0.4696415976060044
1080,0.3351333231089333
1081,0.7261683078442398
1082,0.40163158678664956
1083,0.31003639604366096
1084,0.00837997157662521
1085,0.07305876293454716
1086,0.1252111858208497
1087,0.11786266285455108
1088,0.28236739976718433
1089,0.0160260021650285
1090,0.38388451881680613
1091,0.152528637553062
1092,0.008039718223931912
1093,0.05248866067023888
1094,0.2981354754707594
1095,0.14789811240129114
1096,0.04723117792598404
1097,0.3891557131594285
1098,0.3344923934684091
1099,0.48926680778123804
1100,0.604212151660482
1101,0.32236984624907805
1102,0.1804576740936147
1103,0.1915056012999031
1104,0.298957268306699
1105,0.26090034167974163
1106,0.1450172379653037
1107,0.8448527524871005
1108,0.6490546789274304
1109,0.5336097452264059
1110,0.12121577510606608
1111,0.1225427777075844
1112,0.26810138498504776
1113,0.1442556135341064
1114,0.1171456627690728
1115,0.6062223219724775
1116,0.292511496486054
1117,0.5356138530165636
1118,0.04053648567541138
1119,0.25233599804926754
1120,0.14355948277660088
1121,0.4006371449708628
1122,0.88763456118601
1123,0.24672866479687733
1124,0.2607536898214781
1125,0.05207245219329412
1126,0.03521453263535158
1127,0.16223496194378087
1128,0.12736034649905756
1129,0.14660272509698008
1130,0.17889242857722937
1131,0.19810486677078032
1132,0.7937213380131886
1133,0.29991016518609137
1134,0.00969273473911946
1135,0.06803520428752136
1136,0.016645599478145798
1137,0.018844572171393195
1138,0.1893250827547709
1139,0.14088702692502253
1140,0.2843745402613353
1141,0.10205345728445887
1142,0.011827961938456227
1143,0.1638086707203397
1144,0.188564734346258
1145,0.2857629999189703
1146,0.39238225839763424
1147,0.00562702446802427
1148,0.5008506835036121
1149,0.03617346636160081
1150,0.34776920474734185
1151,0.46309014919889085
1152,0.16877107303925984
1153,0.47170284548508246
1154,0.40794634261368573
1155,0.11377599123964108
1156,0.3255233680718487
1157,0.111379356459733
1158,0.8428959731665949
1159,0.2605565076457122
1160,0.07787578651738052
1161,0.18318555450860793
1162,0.06603222509205253
1163,0.1556267975875625
1164,0.15922687916087333
1165,0.693152958108004
1166,0.23743237966629716
1167,0.2764085396786871
1168,0.28384183889308445
1169,0.19543051766346886
1170,0.5210309241021706
1171,0.11983628265648888
1172,0.4700395390016794
1173,0.6892542853784002
1174,0.31068999176169854
1175,0.061259456757641155
1176,0.39602745283032487
1177,0.07731663829398781
1178,0.26310675831649816
1179,0.09627215230096063
1180,0.0626605918620161
1181,0.6676783539412042
1182,0.4676404596985844
1183,0.525781102516333
1184,0.022134099958395447
1185,0.1320111008213233
1186,0.037868912715765465
1187,0.040227636938402186
1188,0.048783142383803796
1189,0.3075280681820274
1190,0.07857214971460957
1191,0.5334111737130102
1192,0.07704879580075406
1193,0.039743352434258424
1194,0.5621328156603228
1195,0.05938190270983599
1196,0.48060231169045975
1197,0.9565979080695141
1198,0.38502065955001613
1199,0.025275532323852767
1200,0.43648935471139205
1201,0.1970043404926459
1202,0.6834852229879222
1203,0.3035353519428074
1204,0.6645368868796977
1205,0.13568611415663165
1206,0.06467573045845328
1207,0.23278587914540258
1208,0.10661123316251303
1209,0.07960974854248128
1210,0.10577216647228868
1211,0.1290750264147689
1212,0.25337546816453743
1213,0.04199584424743557
1214,0.24679737967262258
1215,0.0714783600411138
1216,0.3303599413751941
1217,0.09749817088504159
1218,0.6665266372687231
1219,0.40053527412215817
1220,0.4577223431871376
1221,0.25964447602038015
1222,0.041204739383057375
1223,0.10083533983140205
1224,0.4738791635778321
1225,0.3264566694889845
1226,0.37764332214757734
1227,0.15935207787295155
1228,0.3803714130797482
1229,0.44540154382437686
1230,0.24159525867251758
1231,0.1883376601101876
1232,0.03055980573687372
1233,0.36806402316009756
1234,0.12508289730484398
1235,0.537951435144855
1236,0.2648180727298752
1237,0.08889815737295927
1238,0.2772904226912812
1239,0.06811618694647867
1240,0.37389446356657935
1241,0.1809815592907188
1242,0.03106376848283484
1243,0.06478054895425071
1244,0.06195520834161464
1245,0.17635635423628718
1246,0.6312709494057592
1247,0.12723104391628468
1248,0.12227896163184081
1249,0.05843197322950917
1250,0.2541765226592058
1251,0.3577068337752495
1252,0.2158481027593884
1253,0.00918993361688114
1254,0.13384453105453722
1255,0.5394424620513812
1256,0.33728114169877843
1257,0.46349253141053093
1258,0.256227975096794
1259,0.2710119699685461
1260,0.3576597004873133
1261,0.07630197900743356
1262,0.05301639909095996
1263,0.018140880651714406
1264,0.9411799881540475
1265,0.06224287694053219
1266,0.05542500923322508
1267,0.05911773623726934
1268,0.3093827535832212
1269,0.06543890680274407
1270,0.013923702553990435
1271,0.9007731993000675
1272,0.037942690903083325
1273,0.006932372998209438
1274,0.15432059511392526
1275,0.11879044907936294
1276,0.22742495944505248
1277,0.04301334819066934
1278,0.21698475957428712
1279,0.24201873923163894
1280,0.019687279383002968
1281,0.10716582227046095
1282,0.10481147169800543
1283,0.04744569858448446
1284,0.46951265444531143
1285,0.6215917006264713
1286,0.1717795474826923
1287,0.22846664495274116
1288,0.055114861592767725
1289,0.06645437477766274
1290,0.0097816967268866
1291,0.3332196626151754
1292,0.4516654099890522
1293,0.5270224532107155
1294,0.3417037392612876
1295,0.2992466287989446
1296,0.408620042116096
1297,0.048870616070511505
1298,0.33368902479290674
1299,0.9205473530894401
1300,0.3331471927543791
1301,0.18074324728579963
1302,0.3756150207751272
1303,0.141691074726271
1304,0.055527654013651034
1305,0.4720904000927
1306,0.01596586206530841
1307,0.10131344540667797
1308,0.07684958775011384
1309,0.07727933867081985
1310,0.5416249711311912
1311,0.062411685602421094
1312,0.21837285022694808
1313,0.3766088672200055
1314,0.06511696706993146
1315,0.6098301771881005
1316,0.131777706555073
1317,0.38365561908426976
1318,0.2081168241555351
1319,0.2506734356499545
1320,0.6077961146920166
1321,0.5184868991618603
1322,0.4884029401698223
1323,0.009710106773632717
1324,0.5606979073323255
1325,0.28602332506874856
1326,0.4632194804033837
1327,0.25715358123972337
1328,0.12927033768005788
1329,0.5520110097523593
1330,0.8978041673117573
1331,0.6305969486638857
1332,0.01558443913549478
1333,0.09514175367944917
1334,0.3247424258303413
1335,0.3910854724883109
1336,0.48702961340533074
1337,0.07334395920768512
1338,0.04296148969203184
1339,0.1444765267978131
1340,0.19878622601742738
1341,0.3980490333275631
1342,0.043158627023703364
1343,0.2012696151787787
1344,0.01563898383212845
1345,0.03324288033383446
1346,0.06014786473374379
1347,0.34407936068384726
1348,0.17885522147398156
1349,0.15098897453990337
1350,0.27132417149357957
1351,0.5056715117631412
1352,0.14813573241083097
1353,0.18493042338169366
1354,0.2548422009758421
1355,0.1447925033383591
1356,0.3284577237443424
1357,0.41538170914010125
1358,0.7373291308804922
1359,0.2814086729207612
1360,0.1622000179756508
1361,0.46062036058035843
1362,0.022492873743236233
1363,0.09275729890356842
1364,0.0793107801509345
1365,0.8653205607645428
1366,0.5123338823229578
1367,0.19233484713112795
1368,0.15414009076647225
1369,0.5118481016740057
1370,0.1532164199665399
1371,0.5265311317206585
1372,0.0319775546651169
1373,0.20275852763421479
1374,0.39484202380191424
1375,0.1488863861955871
1376,0.24275667086546585
1377,0.3020064922251025
1378,0.274098551418093
1379,0.38917443411667774
1380,0.6477038934890932
1381,0.5954945722527056
1382,0.33662206208511825
1383,0.2674182144326674
1384,0.0211609806237125
1385,0.07869494427700562
1386,0.028756316318927985
1387,0.4334999631731202
1388,0.7889859184715612
1389,0.1351566606825256
1390,0.6045582017905217
1391,0.6576026599424595
1392,0.8179198525100474
1393,0.04252675502694329
1394,0.15855768565420114
1395,0.2261372430299919
1396,0.24314084711250913
1397,0.08738470447730298
1398,0.39072776230816386
1399,0.15363961117825536
1400,0.4031451571858949
1401,0.4020427354712959
1402,0.32514054544188314
1403,0.09899584761332299
1404,0.3759237858367456
1405,0.8324040741093267
1406,0.22695614077539747
1407,0.7517331213479175
1408,0.00933026661927544
1409,0.24173554882177484
1410,0.04444187950523409
1411,0.22653361786062634
1412,0.46901748405686805
1413,0.017489435003830794
1414,0.08001624545076386
1415,0.2134632904461286
1416,0.37602593065131806
1417,0.5711407260032527
1418,0.10651799596843504
1419,0.5562791301295593
1420,0.29887386060603804
1421,0.06507692545934028
1422,0.13086970416743163
1423,0.5649790370004569
1424,0.1480030300009082
1425,0.6084547605234989
1426,0.15156986010730453
1427,0.17278451446733104
1428,0.10706704477372636
1429,0.09712666769848921
1430,0.022809469511129596
1431,0.14140296707810476
1432,0.007643240324263428
1433,0.04701388396723736
1434,0.2241490215422848
1435,0.18448211338310044
1436,0.10128894477172129
1437,0.10388460392218227
1438,0.030052302546045698
1439,0.09877199661325299
1440,0.6194534426634141
1441,0.06559530775297431
1442,0.03411866656032656
1443,0.0505579596261863
1444,0.07472101359404126
1445,0.1974664554827595
1446,0.09558879022418977
1447,0.14785299307566138
1448,0.0833979155394
1449,0.3816489516386765
1450,0.124996880029836
1451,0.23595790187355778
1452,0.2404735982826426
1453,0.2028648872492024
1454,0.21240488734059973
1455,0.2352435099830841
1456,0.8812147163154986
1457,0.0483931785201322
1458,0.13555690321490071
1459,0.06513263194265731
1460,0.20764477028893183
1461,0.2261437294834923
1462,0.053345119536860934
1463,0.23171344603325633
1464,0.13868495315052273
1465,0.02608502272363479
1466,0.20889272367753992
1467,0.2129068530470695
1468,0.014878582792655639
1469,0.16101039233378675
1470,0.4921337334239197
1471,0.2624740361319217
1472,0.1510623552508136
1473,0.03196406812669745
1474,0.6181495572112218
1475,0.06150622045731952
1476,0.07809178749974512
1477,0.42130709326109367
1478,0.17990690647292762
1479,0.060721063199249414
1480,0.022913034352671516
1481,0.33943652945243574
1482,0.12580514813053684
